,mutual_info,davis_bouldin,adjusted_rand_score,silhouette,rand_score,name
0,0.12850178115343996,0.5923108059221817,0.09941925770140764,0.6081156421364777,0.5471518987341772,agglo
1,0.12850178115343996,0.5923108059221817,0.09941925770140764,0.6081156421364777,0.5471518987341772,birch
2,0.20223272608716186,0.6096026445410114,0.21845881141159842,0.6037616135370426,0.6079113924050633,kmeans
3,0.20223272608716186,0.6096026445410114,0.21845881141159842,0.6037616135370426,0.6079113924050633,minbatchkmeans
4,0.39710092967003646,0.9526483991143215,0.6765330406006362,0.33457729181375484,0.8382911392405064,optics
5,0.002904523628513289,16.39867327947497,-0.006728127578114362,-0.009743562553607874,0.49651898734177213,spectral
6,0.5926390375321431,1.0728932858784144,0.9012531649626615,0.30389741032061096,0.950632911392405,gaussianmixture
